timestamp,tx,ty,tz,qx,qy,qz,qw
58.800000,28.772706,28.308188,10.553808,-0.075696,0.220560,-0.919771,0.315665
58.816667,28.810421,28.259769,10.522543,-0.075952,0.220895,-0.919500,0.316160
58.833333,28.848456,28.211023,10.491001,-0.076203,0.221220,-0.919234,0.316645
58.850000,28.886550,28.162371,10.459384,-0.076452,0.221540,-0.918969,0.317129
58.866667,28.924963,28.113386,10.427494,-0.076709,0.221868,-0.918695,0.317632
58.883333,28.963711,28.064093,10.395307,-0.076950,0.222172,-0.918437,0.318105
58.900000,29.002508,28.014876,10.363062,-0.077204,0.222489,-0.918166,0.318605
58.916667,29.041628,27.965326,10.330538,-0.077460,0.222806,-0.917892,0.319110
58.933333,29.081098,27.915482,10.297704,-0.077695,0.223095,-0.917640,0.319578
58.950000,29.120609,27.865701,10.264824,-0.077951,0.223406,-0.917364,0.320089
58.966667,29.160448,27.815589,10.231662,-0.078200,0.223704,-0.917096,0.320587
58.983333,29.200647,27.765191,10.198181,-0.078436,0.223985,-0.916841,0.321063
59.000000,29.240882,27.714848,10.164660,-0.078692,0.224287,-0.916563,0.321582
59.016667,29.281451,27.664174,10.130854,-0.078935,0.224569,-0.916300,0.322076
59.033333,29.322388,27.613218,10.096724,-0.079172,0.224842,-0.916042,0.322560
59.050000,29.363359,27.562314,10.062559,-0.079426,0.225130,-0.915765,0.323081
59.066667,29.404668,27.511079,10.028104,-0.079664,0.225398,-0.915505,0.323575
59.083333,29.446350,27.459563,9.993325,-0.079901,0.225660,-0.915246,0.324065
59.100000,29.488067,27.408098,9.958511,-0.080150,0.225934,-0.914972,0.324586
59.116667,29.530127,27.356303,9.923405,-0.080385,0.226188,-0.914713,0.325081
59.133333,29.572562,27.304222,9.887977,-0.080620,0.226439,-0.914453,0.325578
59.150000,29.615036,27.252197,9.852512,-0.080863,0.226695,-0.914185,0.326093
59.166667,29.657858,27.199843,9.816751,-0.081096,0.226936,-0.913926,0.326593
59.183333,29.701054,27.147193,9.780673,-0.081329,0.227175,-0.913666,0.327095
59.200000,29.744295,27.094609,9.744555,-0.081564,0.227411,-0.913404,0.327603
59.216667,29.787889,27.041696,9.708139,-0.081796,0.227641,-0.913145,0.328110
59.233333,29.831853,26.988473,9.671412,-0.082026,0.227865,-0.912886,0.328616
59.250000,29.875872,26.935329,9.634639,-0.082257,0.228087,-0.912626,0.329127
59.266667,29.920250,26.881856,9.597566,-0.082483,0.228300,-0.912370,0.329631
59.283333,29.964990,26.828058,9.560191,-0.082710,0.228509,-0.912112,0.330142
59.300000,30.009797,26.774353,9.522763,-0.082937,0.228716,-0.911854,0.330656
59.316667,30.054968,26.720321,9.485034,-0.083158,0.228913,-0.911601,0.331160
59.333333,30.100505,26.665960,9.447002,-0.083379,0.229105,-0.911348,0.331669
59.350000,30.146423,26.611290,9.408658,-0.083601,0.229294,-0.911091,0.332186
59.366667,30.192398,26.556697,9.370273,-0.083823,0.229480,-0.910835,0.332705
59.383333,30.238743,26.501777,9.331584,-0.084032,0.229650,-0.910592,0.333199
59.400000,30.285462,26.446529,9.292592,-0.084248,0.229821,-0.910340,0.333715
59.416667,30.332574,26.390978,9.253282,-0.084465,0.229989,-0.910086,0.334237
59.433333,30.379740,26.335497,9.213938,-0.084676,0.230147,-0.909838,0.334750
59.450000,30.427283,26.279687,9.174290,-0.084880,0.230295,-0.909597,0.335251
59.466667,30.475206,26.223551,9.134336,-0.085088,0.230442,-0.909350,0.335767
59.483333,30.523530,26.167110,9.094066,-0.085298,0.230585,-0.909099,0.336293
59.500000,30.571908,26.110738,9.053766,-0.085499,0.230717,-0.908858,0.336804
59.516667,30.620671,26.054039,9.013160,-0.085696,0.230842,-0.908620,0.337310
59.533333,30.669821,25.997012,8.972248,-0.085893,0.230962,-0.908381,0.337820
59.550000,30.719372,25.939672,8.931025,-0.086094,0.231079,-0.908136,0.338349
59.566667,30.768986,25.882407,8.889772,-0.086287,0.231185,-0.907899,0.338863
59.583333,30.818992,25.824814,8.848214,-0.086476,0.231283,-0.907665,0.339373
59.600000,30.869391,25.766893,8.806350,-0.086664,0.231376,-0.907432,0.339886
59.616667,30.920187,25.708644,8.764181,-0.086850,0.231463,-0.907198,0.340401
59.633333,30.971400,25.650089,8.721698,-0.087035,0.231542,-0.906965,0.340922
59.650000,31.022670,25.591599,8.679196,-0.087214,0.231612,-0.906737,0.341434
59.666667,31.074341,25.532780,8.636389,-0.087391,0.231675,-0.906510,0.341948
59.683333,31.126416,25.473633,8.593277,-0.087566,0.231732,-0.906284,0.342464
59.700000,31.178896,25.414157,8.549862,-0.087739,0.231781,-0.906059,0.342983
59.716667,31.231798,25.354368,8.506138,-0.087905,0.231821,-0.905841,0.343489
59.733333,31.284764,25.294646,8.462400,-0.088070,0.231854,-0.905621,0.344003
59.750000,31.338139,25.234594,8.418360,-0.088233,0.231878,-0.905403,0.344519
59.766667,31.391926,25.174212,8.374018,-0.088393,0.231895,-0.905186,0.345036
59.783333,31.446128,25.113499,8.329375,-0.088550,0.231904,-0.904971,0.345554
59.800000,31.500749,25.052458,8.284431,-0.088701,0.231904,-0.904762,0.346061
59.816667,31.555447,24.991494,8.239478,-0.088847,0.231896,-0.904556,0.346567
59.833333,31.610564,24.930197,8.194227,-0.088991,0.231879,-0.904351,0.347076
59.850000,31.666102,24.868569,8.148678,-0.089134,0.231853,-0.904146,0.347591
59.866667,31.722063,24.806608,8.102834,-0.089273,0.231818,-0.903943,0.348107
59.883333,31.778450,24.744314,8.056694,-0.089408,0.231774,-0.903742,0.348622
59.900000,31.835265,24.681687,8.010260,-0.089536,0.231721,-0.903548,0.349126
59.916667,31.892512,24.618728,7.963533,-0.089660,0.231659,-0.903357,0.349631
59.933333,31.949839,24.555840,7.916809,-0.089781,0.231588,-0.903167,0.350137
59.950000,32.007598,24.492616,7.869795,-0.089898,0.231507,-0.902980,0.350643
59.966667,32.065791,24.429056,7.822493,-0.090011,0.231416,-0.902795,0.351150
59.983333,32.124420,24.365159,7.774905,-0.090120,0.231316,-0.902612,0.351657
60.000000,32.183488,24.300925,7.727030,-0.090225,0.231204,-0.902432,0.352165
60.016667,32.242996,24.236353,7.678872,-0.090324,0.231083,-0.902258,0.352666
60.033333,32.302947,24.171443,7.630431,-0.090417,0.230952,-0.902086,0.353166
60.050000,32.363343,24.106193,7.581711,-0.090507,0.230811,-0.901918,0.353666
60.066667,32.424186,24.040604,7.532711,-0.090592,0.230658,-0.901752,0.354165
60.083333,32.485483,23.974678,7.483437,-0.090671,0.230495,-0.901590,0.354664
60.100000,32.546861,23.908810,7.434187,-0.090746,0.230321,-0.901431,0.355162
60.116667,32.608691,23.842598,7.384665,-0.090816,0.230136,-0.901275,0.355659
60.133333,32.670973,23.776042,7.334873,-0.090880,0.229939,-0.901123,0.356156
60.150000,32.733710,23.709141,7.284814,-0.090939,0.229730,-0.900974,0.356651
60.166667,32.796905,23.641894,7.234490,-0.090991,0.229510,-0.900830,0.357142
60.183333,32.860558,23.574301,7.183903,-0.091038,0.229280,-0.900691,0.357628
60.200000,32.924673,23.506359,7.133057,-0.091079,0.229038,-0.900556,0.358114
60.216667,32.989251,23.438068,7.081953,-0.091114,0.228783,-0.900424,0.358599
60.233333,33.054294,23.369427,7.030595,-0.091143,0.228515,-0.900297,0.359082
60.250000,33.119805,23.300434,6.978986,-0.091166,0.228235,-0.900173,0.359564
60.266667,33.185784,23.231088,6.927128,-0.091183,0.227942,-0.900054,0.360043
60.283333,33.252234,23.161389,6.875026,-0.091193,0.227637,-0.899939,0.360521
60.300000,33.319157,23.091334,6.822681,-0.091196,0.227317,-0.899828,0.360997
60.316667,33.386555,23.020922,6.770098,-0.091193,0.226985,-0.899722,0.361471
60.333333,33.454430,22.950152,6.717281,-0.091183,0.226639,-0.899621,0.361943
60.350000,33.522784,22.879023,6.664231,-0.091166,0.226279,-0.899524,0.362412
60.366667,33.591617,22.807532,6.610954,-0.091142,0.225905,-0.899433,0.362879
60.383333,33.660934,22.735679,6.557453,-0.091111,0.225518,-0.899346,0.363342
60.400000,33.730734,22.663461,6.503732,-0.091072,0.225116,-0.899264,0.363803
60.416667,33.801021,22.590877,6.449794,-0.091026,0.224700,-0.899187,0.364261
60.433333,33.871795,22.517926,6.395645,-0.090972,0.224269,-0.899116,0.364716
60.450000,33.943059,22.444605,6.341288,-0.090911,0.223824,-0.899050,0.365168
60.466667,34.014814,22.370913,6.286728,-0.090842,0.223364,-0.898989,0.365616
60.483333,34.087063,22.296848,6.231969,-0.090764,0.222889,-0.898934,0.366061
60.500000,34.159806,22.222408,6.177016,-0.090679,0.222397,-0.898884,0.366504
60.516667,34.233046,22.147592,6.121873,-0.090584,0.221886,-0.898839,0.366946
