timestamp,tx,ty,tz,qx,qy,qz,qw
93.783333,18.311864,-20.166327,1.144220,-0.005852,0.005442,-0.680931,0.732304
93.800000,18.381230,-20.160963,1.143132,-0.005710,0.005281,-0.678932,0.734160
93.816667,18.450546,-20.155328,1.142065,-0.005563,0.005115,-0.676864,0.736069
93.833333,18.519810,-20.149361,1.141026,-0.005427,0.004965,-0.674982,0.737798
93.850000,18.589031,-20.142908,1.140025,-0.005288,0.004813,-0.673065,0.739548
93.866667,18.658206,-20.136199,1.139046,-0.005145,0.004658,-0.671108,0.741327
93.883333,18.727329,-20.129154,1.138094,-0.005013,0.004516,-0.669316,0.742947
93.900000,18.796405,-20.121665,1.137177,-0.004877,0.004371,-0.667478,0.744600
93.916667,18.865439,-20.113934,1.136280,-0.004738,0.004226,-0.665626,0.746259
93.933333,18.934424,-20.105864,1.135410,-0.004610,0.004092,-0.663911,0.747787
93.950000,19.003361,-20.097402,1.134573,-0.004476,0.003955,-0.662140,0.749357
93.966667,19.072261,-20.088710,1.133755,-0.004342,0.003819,-0.660377,0.750912
93.983333,19.141112,-20.079671,1.132966,-0.004217,0.003692,-0.658737,0.752352
94.000000,19.209915,-20.070278,1.132205,-0.004086,0.003561,-0.657032,0.753843
94.016667,19.278687,-20.060665,1.131462,-0.003956,0.003432,-0.655357,0.755301
94.033333,19.347409,-20.050700,1.130749,-0.003833,0.003312,-0.653783,0.756665
94.050000,19.416085,-20.040421,1.130062,-0.003704,0.003186,-0.652134,0.758088
94.066667,19.484728,-20.029931,1.129392,-0.003578,0.003065,-0.650537,0.759460
94.083333,19.553313,-20.019087,1.128753,-0.003459,0.002951,-0.649025,0.760754
94.100000,19.621854,-20.007964,1.128137,-0.003331,0.002830,-0.647430,0.762113
94.116667,19.690356,-19.996642,1.127538,-0.003209,0.002715,-0.645905,0.763406
94.133333,19.758792,-19.984963,1.126970,-0.003091,0.002605,-0.644449,0.764636
94.150000,19.827184,-19.973035,1.126422,-0.002966,0.002489,-0.642902,0.765939
94.166667,19.895533,-19.960917,1.125892,-0.002847,0.002381,-0.641443,0.767162
94.183333,19.963806,-19.948438,1.125393,-0.002732,0.002276,-0.640036,0.768337
94.200000,20.032039,-19.935740,1.124913,-0.002608,0.002164,-0.638537,0.769584
94.216667,20.100223,-19.922859,1.124449,-0.002492,0.002060,-0.637141,0.770741
94.233333,20.168321,-19.909614,1.124017,-0.002378,0.001959,-0.635772,0.771871
94.250000,20.236382,-19.896179,1.123601,-0.002257,0.001852,-0.634322,0.773063
94.266667,20.304390,-19.882567,1.123202,-0.002144,0.001753,-0.632981,0.774162
94.283333,20.372326,-19.868598,1.122835,-0.002031,0.001655,-0.631646,0.775253
94.300000,20.440207,-19.854463,1.122483,-0.001912,0.001552,-0.630243,0.776394
94.316667,20.508025,-19.840138,1.122148,-0.001801,0.001457,-0.628958,0.777436
94.333333,20.575773,-19.825483,1.121843,-0.001689,0.001362,-0.627656,0.778488
94.350000,20.643462,-19.810669,1.121552,-0.001572,0.001263,-0.626300,0.779579
94.366667,20.711080,-19.795656,1.121280,-0.001464,0.001173,-0.625060,0.780575
94.383333,20.778631,-19.780346,1.121035,-0.001353,0.001080,-0.623784,0.781594
94.400000,20.846120,-19.764886,1.120805,-0.001239,0.000985,-0.622479,0.782635
94.416667,20.913529,-19.749218,1.120594,-0.001132,0.000898,-0.621276,0.783590
94.433333,20.980876,-19.733282,1.120408,-0.001022,0.000807,-0.620028,0.784579
94.450000,21.048156,-19.717202,1.120236,-0.000909,0.000716,-0.618770,0.785571
94.466667,21.115348,-19.700904,1.120085,-0.000804,0.000632,-0.617599,0.786492
94.483333,21.182481,-19.684364,1.119957,-0.000694,0.000543,-0.616372,0.787455
94.500000,21.249542,-19.667687,1.119843,-0.000584,0.000455,-0.615157,0.788404
94.516667,21.316507,-19.650779,1.119751,-0.000480,0.000373,-0.614017,0.789293
94.533333,21.383417,-19.633656,1.119679,-0.000369,0.000286,-0.612809,0.790231
94.550000,21.450252,-19.616401,1.119621,-0.000261,0.000202,-0.611635,0.791140
94.566667,21.516981,-19.598906,1.119587,-0.000159,0.000122,-0.610524,0.791998
94.583333,21.583661,-19.581224,1.119571,-0.000048,0.000037,-0.609334,0.792914
